,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
244945,4551,1617,5,964559162,M,18,12,60622,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
317368,669,32,5,975630933,M,25,17,30307,Twelve Monkeys (1995),Drama|Sci-Fi,False
239480,5011,47,2,1018292070,M,18,4,64154,Seven (Se7en) (1995),Crime|Thriller,False
881926,1050,360,2,974964666,M,25,1,97302,I Love Trouble (1994),Action|Comedy,False
19108,1977,2018,3,974683960,M,56,6,02726,Bambi (1942),Animation|Children's,False
836020,5268,3512,5,961167909,F,25,2,68502,Return to Me (2000),Drama|Romance,False
529440,5567,2012,2,959349617,M,50,3,78704,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
361105,3217,4,4,968784599,F,35,0,92630,Waiting to Exhale (1995),Comedy|Drama,False
552805,4658,208,3,963967683,M,25,4,99163,Waterworld (1995),Action|Adventure,False
463576,284,2093,4,976574536,M,25,12,91910,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,False
727191,3808,112,2,965968324,M,25,7,60010,Rumble in the Bronx (1995),Action|Adventure|Crime,False
93020,3501,1188,5,966996459,F,35,7,30309,Strictly Ballroom (1992),Comedy|Romance,False
512798,5593,1200,4,959226475,M,50,16,90210,Aliens (1986),Action|Sci-Fi|Thriller|War,False
464314,2841,904,5,981934061,M,50,12,98056,Rear Window (1954),Mystery|Thriller,False
851427,3095,779,3,969645021,F,25,3,06810,'Til There Was You (1997),Drama|Romance,False
335105,1467,3753,3,977173102,M,25,5,97007,"Patriot, The (2000)",Action|Drama|War,False
648479,2279,2613,3,974561249,M,50,7,08816,Night of the Comet (1984),Action|Horror|Sci-Fi,False
926826,3281,3444,5,968168509,M,25,17,79705,Bloodsport (1988),Action,False
924523,5352,3069,5,960650632,F,35,5,55306,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,False
721655,5394,1037,2,1010868815,M,18,0,60618,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,False
63254,595,648,4,975896235,M,25,7,10019,Mission: Impossible (1996),Action|Adventure|Mystery,False
49319,5237,260,5,961443954,M,25,7,55441,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
685231,5269,1094,2,961166396,M,18,0,37211,"Crying Game, The (1992)",Drama|Romance|War,False
377855,2643,2023,4,973568422,M,45,17,99005,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
526258,2116,2375,4,975899339,M,18,4,49546,"Money Pit, The (1986)",Comedy,False
476876,5971,1376,4,957315565,M,35,7,49504,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
724210,1246,2792,3,974829380,M,18,4,98225,Airplane II: The Sequel (1982),Comedy,False
911806,1087,2583,4,990548891,M,25,16,08826,Cookie's Fortune (1999),Mystery,False
619165,242,1672,2,977854844,F,18,4,53706,"Rainmaker, The (1997)",Drama,False
777708,2304,2403,4,974497792,M,45,12,94103,First Blood (1982),Action,False
574058,1470,3897,3,974752979,M,18,4,94118,Almost Famous (2000),Comedy|Drama,False
870923,1203,492,4,998230347,F,25,1,06417,Manhattan Murder Mystery (1993),Comedy|Mystery,False
615502,910,2605,2,975209274,F,50,0,98226,Entrapment (1999),Crime|Thriller,False
180441,678,3893,3,1014418592,M,25,0,34952,Nurse Betty (2000),Comedy|Thriller,False
987064,873,3221,4,975342282,M,56,6,19027,"Draughtsman's Contract, The (1982)",Drama,False
639115,415,2287,4,977500396,F,35,0,55406,Them! (1954),Sci-Fi|Thriller|War,False
803673,4708,2944,4,964991244,M,25,0,60647,"Dirty Dozen, The (1967)",Action|War,False
463915,515,904,5,976203228,M,25,1,55406,Rear Window (1954),Mystery|Thriller,False
862299,546,1984,1,976070547,F,25,0,37211,Halloween III: Season of the Witch (1983),Horror,False
411956,1105,1584,3,976047815,M,35,6,48105,Contact (1997),Drama|Sci-Fi,False
831710,4381,3387,1,965174746,M,25,4,65804,Who's Harry Crumb? (1989),Comedy,False
562041,3065,1288,5,971148891,F,18,4,48135,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
661194,3209,2153,1,968548108,M,25,0,21555,"Avengers, The (1998)",Action|Adventure,False
610025,2116,1702,4,974856452,M,18,4,49546,Flubber (1997),Children's|Comedy|Fantasy,False
835746,1139,3512,4,980572993,M,25,1,93420-2852,Return to Me (2000),Drama|Romance,False
764295,5896,2053,2,957459632,M,25,0,60657,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,False
431933,2390,2496,4,974297959,F,25,6,33076,Blast from the Past (1999),Comedy|Romance,False
812388,4253,1235,3,965309076,M,45,11,03301,Harold and Maude (1971),Comedy,False
486540,2691,3703,5,976390263,M,18,4,06459,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,False
249573,5607,3006,5,959190683,M,18,4,11209,"Insider, The (1999)",Drama,False
890527,3808,1623,1,965974290,M,25,7,60010,Wishmaster (1997),Horror,False
302090,4543,2390,4,965109869,M,25,2,11105,Little Voice (1998),Comedy,False
713094,3675,173,2,966364744,M,35,7,06680,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
558147,42,3448,3,978041921,M,25,8,24502,"Good Morning, Vietnam (1987)",Comedy|Drama|War,False
225197,3491,1240,4,967063075,M,25,16,28542,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
361768,1724,58,5,974708136,M,18,4,00961,"Postino, Il (The Postman) (1994)",Drama|Romance,False
506613,4379,2431,3,965176718,M,25,4,27278,Patch Adams (1998),Comedy|Drama,False
509156,2966,2000,5,971117174,F,25,4,48104,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
736805,652,2808,2,975703136,M,18,20,12222,Universal Soldier (1992),Action|Sci-Fi,False
174609,3681,318,5,966355455,M,25,7,29662,"Shawshank Redemption, The (1994)",Drama,False
389149,5306,1673,4,961015982,F,25,17,92121,Boogie Nights (1997),Drama,False
731927,2878,3507,5,972363514,F,50,20,88005,"Odd Couple, The (1968)",Comedy,False
136724,1932,593,4,974693568,M,25,7,94114,"Silence of the Lambs, The (1991)",Drama|Thriller,False
9772,3724,2804,4,966220661,M,35,6,77083,"Christmas Story, A (1983)",Comedy|Drama,False
480096,5765,1015,3,958180815,M,25,11,44515,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,False
610133,4360,1702,3,965187671,F,25,9,98001,Flubber (1997),Children's|Comedy|Fantasy,False
787668,1354,2950,2,978297810,F,25,2,94040,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,False
299260,4856,913,3,962831673,M,25,7,94110,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
915308,1112,782,2,974945697,M,18,6,19104,"Fan, The (1996)",Thriller,False
793153,5026,3274,3,962775285,M,25,17,92584,Single White Female (1992),Action,False
657948,983,2143,5,975102092,F,25,16,99224,Legend (1985),Adventure|Fantasy|Romance,False
397394,4425,300,3,965116356,M,35,7,98607,Quiz Show (1994),Drama,False
907721,3600,3201,4,966623049,M,35,20,94506,Five Easy Pieces (1970),Drama,False
224201,566,1240,4,976038900,M,25,17,92122,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
513398,3569,2003,5,966741884,F,18,2,48823,Gremlins (1984),Comedy|Horror,False
529986,566,1215,4,976043115,M,25,17,92122,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
616344,710,1805,3,975832167,M,25,20,85207,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
588674,3462,3033,4,999307799,F,25,4,73160,Spaceballs (1987),Comedy|Sci-Fi,False
826320,4497,3167,5,964999597,M,50,0,29678,Carnal Knowledge (1971),Drama,False
882762,4447,514,4,965175062,M,45,5,32953,"Ref, The (1994)",Comedy,False
483338,3340,923,5,967986166,M,45,16,48097,Citizen Kane (1941),Drama,False
313835,1284,1747,3,974839649,M,45,16,33334,Wag the Dog (1997),Comedy|Drama,False
530697,5040,1215,4,962511409,M,45,12,44312,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
684907,3705,1094,4,966282363,M,45,7,30076,"Crying Game, The (1992)",Drama|Romance|War,False
382261,4673,3481,5,970983798,M,35,16,94705,High Fidelity (2000),Comedy,False
154663,4964,21,3,962614850,M,35,0,94110,Get Shorty (1995),Action|Comedy|Drama,False
982064,1465,1346,3,974764535,M,50,16,93003,Cat People (1982),Horror,False
349431,3971,1997,4,972411449,F,18,4,80228,"Exorcist, The (1973)",Horror,False
824056,3265,2344,2,968216394,M,25,15,53704,Runaway Train (1985),Action|Adventure|Drama|Thriller,False
734571,5916,1199,3,957360295,M,50,20,48230,Brazil (1985),Sci-Fi,False
640356,3893,3594,1,965793957,M,25,6,79401,Center Stage (2000),Drama,False
875441,4808,2401,3,962949468,M,35,0,96707-1321,Pale Rider (1985),Western,False
492366,4126,1967,4,976487282,M,25,17,53188,Labyrinth (1986),Adventure|Children's|Fantasy,False
745614,3391,2409,4,967667293,M,18,4,48135,Rocky II (1979),Action|Drama,False
70244,5947,2916,1,957190882,F,45,16,97215,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
110330,5776,2858,4,958170416,M,18,12,97205,American Beauty (1999),Comedy|Drama,False
700675,1265,2502,3,1011716955,F,18,20,49321,Office Space (1999),Comedy|Romance,False
378051,4089,2023,5,965456587,M,25,7,79416,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
754104,816,3361,3,975468710,M,45,0,92108,Bull Durham (1988),Comedy,False
943359,4788,3791,3,962997071,M,35,7,85331,Footloose (1984),Drama,False
616720,4085,1805,3,965439278,F,25,6,79416,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
930074,629,558,4,975783931,F,1,10,48154,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,False
834938,1748,155,3,974712474,M,50,1,04240,Beyond Rangoon (1995),Drama|War,False
287714,5555,908,4,959448299,M,1,10,37830,North by Northwest (1959),Drama|Thriller,False
255104,4258,377,3,984760768,M,25,17,19711,Speed (1994),Action|Romance|Thriller,False
880684,5108,2827,1,962339732,F,25,9,93940,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,False
324408,2745,2406,5,973217935,F,35,1,30345,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
355236,1748,1393,3,1023054286,M,50,1,04240,Jerry Maguire (1996),Drama|Romance,False
517238,2288,2872,3,974520384,M,1,10,13066,Excalibur (1981),Action|Drama|Fantasy|Romance,False
523745,1696,3174,4,974764883,M,35,7,95765,Man on the Moon (1999),Comedy|Drama,False
429120,1169,586,1,974861329,M,25,20,94402,Home Alone (1990),Children's|Comedy,False
196628,2645,1580,4,973559485,M,25,7,60657,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
882567,1354,514,4,974773837,F,25,2,94040,"Ref, The (1994)",Comedy,False
329151,2231,3072,5,974598751,M,50,11,85726,Moonstruck (1987),Comedy,False
935290,3792,3825,2,992020379,M,25,6,68108,Coyote Ugly (2000),Drama,False
626070,706,1179,4,975543361,M,35,20,78664,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
745224,4595,1965,4,964222562,M,25,18,97034,Repo Man (1984),Comedy|Sci-Fi,False
479983,2882,1015,4,972242930,M,18,20,78759,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,False
262267,4734,2289,5,963326066,M,50,1,93105,"Player, The (1992)",Comedy|Drama,False
554970,3742,216,5,966145271,M,25,0,90266,Billy Madison (1995),Comedy,False
186771,1984,104,3,974686670,M,18,10,92130,Happy Gilmore (1996),Comedy,False
807610,624,1281,5,1042998548,M,25,1,75207,"Great Dictator, The (1940)",Comedy,False
814765,800,1183,1,975406367,F,35,12,72032,"English Patient, The (1996)",Drama|Romance|War,False
507165,4844,62,5,962843712,M,45,7,03840,Mr. Holland's Opus (1995),Drama,False
524725,1204,3175,4,974844153,M,25,7,95076,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
326208,73,3717,2,977865342,M,18,4,53706,Gone in 60 Seconds (2000),Action|Crime,False
175770,1183,1968,4,974852433,M,35,19,94598,"Breakfast Club, The (1985)",Comedy|Drama,False
898217,1643,427,3,1011843006,M,45,2,90813,Boxing Helena (1993),Mystery|Romance|Thriller,False
657648,1800,168,1,974741178,M,18,4,70118,First Knight (1995),Action|Adventure|Drama|Romance,False
853627,4446,2027,2,965093034,M,18,18,60435,Mafia! (1998),Comedy|Crime,False
356299,678,1682,4,989238240,M,25,0,34952,"Truman Show, The (1998)",Drama,False
591006,2929,1982,5,971589221,M,18,2,60614,Halloween (1978),Horror,False
146874,4906,3735,4,962681049,M,50,17,49506,Serpico (1973),Crime|Drama,False
79579,2077,434,4,980013575,M,18,0,55112,Cliffhanger (1993),Action|Adventure|Crime,False
261078,1842,1485,4,996425747,M,18,4,53190,Liar Liar (1997),Comedy,False
539847,4890,1220,3,962738346,F,25,1,79928,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
830021,1908,1231,3,974849410,M,56,13,95129,"Right Stuff, The (1983)",Drama,False
975680,5074,2440,4,1005178204,M,1,0,20132,Another Day in Paradise (1998),Drama,False
184276,4482,1641,4,965099078,F,35,1,94044,"Full Monty, The (1997)",Comedy,False
216934,4050,1036,5,966105477,M,35,6,60061,Die Hard (1988),Action|Thriller,False
973281,2645,2513,3,973560760,M,25,7,60657,Pet Sematary (1989),Horror,False
527808,3173,2011,3,968791801,M,25,12,55317,Back to the Future Part II (1989),Comedy|Sci-Fi,False
213905,377,1214,3,976302265,M,25,17,55418,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
49667,5890,260,5,957470958,M,35,20,77008,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
803797,5845,2944,4,957793819,F,25,3,79411,"Dirty Dozen, The (1967)",Action|War,False
255916,5795,1268,3,958078773,M,25,1,92688,Pump Up the Volume (1990),Drama,False
48668,3885,260,5,965810453,M,25,12,92728,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
101922,5592,3471,5,959266261,M,25,1,53706,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
947013,710,2121,3,978376791,M,25,20,85207,Cujo (1983),Horror|Thriller,False
15689,5403,2918,5,960256514,M,1,10,59801,Ferris Bueller's Day Off (1986),Comedy,False
936345,355,2060,4,977031749,M,18,3,55107,BASEketball (1998),Comedy,False
632832,678,2311,3,988637932,M,25,0,34952,2010 (1984),Mystery|Sci-Fi,False
639651,2254,2288,5,974594040,M,35,5,33317,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
876272,1299,2532,5,974788492,M,25,14,02038,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,False
214074,931,1214,3,975189930,F,56,1,06032,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
446068,5585,1276,5,959284965,M,25,4,10016,Cool Hand Luke (1967),Comedy|Drama,False
245696,5349,728,3,960665137,F,50,2,97424,Cold Comfort Farm (1995),Comedy,False
568139,556,440,3,976054727,F,25,9,37221,Dave (1993),Comedy|Romance,False
260302,4496,2716,3,965878710,M,45,2,06513,Ghostbusters (1984),Comedy|Horror,False
644976,4942,2526,2,962642692,M,45,12,40515,Meteor (1979),Sci-Fi,False
580705,4253,421,2,965678396,M,45,11,03301,Black Beauty (1994),Adventure|Children's,False
293592,1208,551,4,974843024,M,25,0,12590,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,False
408644,1121,2302,4,1022867501,M,56,7,78701,My Cousin Vinny (1992),Comedy,False
271959,3350,1923,5,967747647,F,18,0,20815,There's Something About Mary (1998),Comedy,False
21013,3590,2797,4,966657743,F,18,15,02115,Big (1988),Comedy|Fantasy,False
710712,5047,1405,1,962497810,M,45,6,23452,Beavis and Butt-head Do America (1996),Animation|Comedy,False
835725,1022,3512,5,975008502,M,25,3,00918,Return to Me (2000),Drama|Romance,False
159655,4568,349,4,964480428,F,25,4,90034,Clear and Present Danger (1994),Action|Adventure|Thriller,False
998496,4277,394,4,975252057,M,35,16,98133,Coldblooded (1995),Action,False
472723,4821,2174,2,963283064,M,18,19,75080,Beetlejuice (1988),Comedy|Fantasy,False
591455,1835,2976,4,974880748,M,25,19,11501,Bringing Out the Dead (1999),Drama|Horror,False
188101,1340,3868,5,974785239,M,25,7,14302,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,False
543292,264,2393,2,976710489,M,35,0,20755,Star Trek: Insurrection (1998),Action|Sci-Fi,False
439484,5809,2640,2,957982374,M,25,7,37206,Superman (1978),Action|Adventure|Sci-Fi,False
68372,289,2916,2,976568248,F,25,0,11801,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
320395,2124,34,5,974647960,M,25,0,12306,Babe (1995),Children's|Comedy|Drama,False
91305,2288,1544,2,974522107,M,1,10,13066,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
56483,4765,3114,4,965513566,F,35,16,03301,Toy Story 2 (1999),Animation|Children's|Comedy,False
510117,4265,963,5,965306212,M,25,12,03060,"Inspector General, The (1949)",Musical,False
804107,4018,3836,5,965527191,F,45,20,75214,Kelly's Heroes (1970),Action|Comedy|War,False
743292,5501,1958,4,959798955,M,25,2,33334,Terms of Endearment (1983),Comedy|Drama,False
763416,4001,3426,3,965583777,F,25,1,01860,Jungle Fever (1991),Drama|Romance,False
834669,35,3365,4,978101807,M,45,1,02482,"Searchers, The (1956)",Western,False
127848,3990,590,5,965596036,M,25,16,17350,Dances with Wolves (1990),Adventure|Drama|Western,False
743790,4425,2259,3,965112340,M,35,7,98607,Blame It on Rio (1984),Comedy|Romance,False
19801,2532,3105,3,974053611,F,56,13,37917,Awakenings (1990),Drama,False
836429,678,2088,4,988638433,M,25,0,34952,Popeye (1980),Adventure|Comedy|Musical,False
659211,4717,1344,4,963502324,M,45,17,48310,Cape Fear (1962),Film-Noir|Thriller,False
668988,5886,2253,4,957486756,M,25,20,02139,Toys (1992),Action|Comedy|Fantasy,False
398521,338,3301,4,976348396,M,35,7,55116,"Whole Nine Yards, The (2000)",Comedy|Crime,False
491366,3621,1023,4,966577548,M,18,4,33023,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,False
107020,18,2858,5,978156168,F,18,3,95825,American Beauty (1999),Comedy|Drama,False
107086,127,2858,5,977437902,F,45,3,01770,American Beauty (1999),Comedy|Drama,False
220024,2862,1387,4,972503262,M,45,7,55066,Jaws (1975),Action|Horror,False
308358,1112,1885,4,974948306,M,18,6,19104,"Opposite of Sex, The (1998)",Comedy|Drama,False
684202,151,1094,5,978681720,F,25,20,85013,"Crying Game, The (1992)",Drama|Romance|War,False
212009,5233,1136,5,961450679,M,25,5,97213,Monty Python and the Holy Grail (1974),Comedy,False
964190,4510,3432,2,966788349,M,45,7,92503,Death Wish 3 (1985),Action|Drama,False
22440,3792,2321,5,967123359,M,25,6,68108,Pleasantville (1998),Comedy,False
868155,648,355,1,975711728,F,25,12,94131,"Flintstones, The (1994)",Children's|Comedy,False
767774,1050,236,2,974966925,M,25,1,97302,French Kiss (1995),Comedy|Romance,False
875469,5441,2401,4,959988839,M,50,7,95762,Pale Rider (1985),Western,False
379858,1383,555,3,976930252,F,25,7,19806,True Romance (1993),Action|Crime|Romance,False
50756,6016,1028,3,956779133,M,45,1,37209,Mary Poppins (1964),Children's|Comedy|Musical,False
552665,3630,208,2,966538108,M,18,4,77005,Waterworld (1995),Action|Adventure,False
551027,3519,203,5,967571790,F,25,14,11215,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,False
434835,5268,2133,2,961171207,F,25,2,68502,Adventures in Babysitting (1987),Adventure|Comedy,False
453744,5957,1282,4,957073449,M,18,20,02038,Fantasia (1940),Animation|Children's|Musical,False
542195,796,2530,3,975419049,M,50,6,98237,Beneath the Planet of the Apes (1970),Action|Sci-Fi,False
646099,5853,2454,4,957748350,M,50,19,13903,"Fly, The (1958)",Horror|Sci-Fi,False
120376,1391,1265,4,974770175,M,35,15,20723,Groundhog Day (1993),Comedy|Romance,False
666695,2684,2248,4,973466875,F,18,0,19143,Say Anything... (1989),Comedy|Drama|Romance,False
693080,1333,2648,5,974851693,M,25,17,06460,Frankenstein (1931),Horror,False
926935,211,240,4,976908105,M,45,17,90620,Hideaway (1995),Thriller,False
109537,4360,2858,4,965188278,F,25,9,98001,American Beauty (1999),Comedy|Drama,False
6202,777,1197,3,975956816,M,18,19,87543,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
127748,3641,590,3,966587856,M,25,0,92008,Dances with Wolves (1990),Adventure|Drama|Western,False
947062,1968,2121,2,974744075,M,25,11,85258,Cujo (1983),Horror|Thriller,False
981466,3842,488,4,965914112,F,35,16,92054,M. Butterfly (1993),Drama,False
993097,1422,2055,3,976120488,M,35,17,55934,Hot Lead and Cold Feet (1978),Comedy|Western,False
